Year,Mineral,HS_Code,Flow,Country,Value_USD,Volume,Market_Share_Pct,Unit_Price,Country_Risk_Raw,Strategic_Vulnerability_Score,Anomaly_Flag,HHI_Risk_Score
2020-2021,Titanium-Ores,26140010,Import,UKRAINE,0.02,56000.0,0.1851851851851851,3.5714285714285716e-07,5.5,0.10185185185185179,1,8009.77687265096
2021-2022,Titanium-Ores,26140010,Import,CHINA P RP,0.28,244406.0,1.2259194395796849,1.1456347225518196e-06,5.3,0.6497373029772329,1,8009.77687265096
2021-2022,Titanium-Ores,26140010,Import,MALAYSIA,0.14,452000.0,0.6129597197898424,3.097345132743363e-07,4.5,0.27583187390542907,1,8009.77687265096
2021-2022,Titanium-Ores,26140010,Import,MOZAMBIQUE,21.68,56955000.0,94.92119089316988,3.8065139144938986e-07,7.8,74.0385288966725,-1,8009.77687265096
2021-2022,Titanium-Ores,26140010,Import,SRI LANKA DSR,0.19,354093.0,0.8318739054290718,5.365821973323393e-07,5.5,0.4575306479859895,1,8009.77687265096
2021-2022,Titanium-Ores,26140010,Import,UKRAINE,0.55,1369113.0,2.408056042031524,4.0171994568746336e-07,5.5,1.324430823117338,1,8009.77687265096
2022-2023,Titanium-Ores,26140010,Import,CHINA P RP,0.1,100800.0,0.6493506493506495,9.92063492063492e-07,5.3,0.3441558441558442,1,8009.77687265096
2022-2023,Titanium-Ores,26140010,Import,MALAYSIA,1.25,3158636.0,8.116883116883118,3.9574043986075004e-07,4.5,3.652597402597403,1,8009.77687265096
2022-2023,Titanium-Ores,26140010,Import,MOZAMBIQUE,10.94,20002700.0,71.03896103896105,5.469261649677294e-07,7.8,55.41038961038962,1,8009.77687265096
2022-2023,Titanium-Ores,26140010,Import,SOMALIA,0.01,92000.0,0.0649350649350649,1.0869565217391305e-07,5.5,0.0357142857142857,1,8009.77687265096
2022-2023,Titanium-Ores,26140010,Import,SRI LANKA DSR,0.97,1827000.0,6.2987012987013,5.309250136836343e-07,5.5,3.4642857142857144,1,8009.77687265096
2022-2023,Titanium-Ores,26140010,Import,THAILAND,1.34,2496000.0,8.701298701298702,5.368589743589744e-07,5.8,5.046753246753247,1,8009.77687265096
2022-2023,Titanium-Ores,26140010,Import,U ARAB EMTS,0.52,1000000.0,3.376623376623377,5.2e-07,4.2,1.4181818181818184,1,8009.77687265096
2022-2023,Titanium-Ores,26140010,Import,UKRAINE,0.0,1.0,,0.0,5.5,0.0,1,8009.77687265096
2022-2023,Titanium-Ores,26140010,Import,VIETNAM SOC REP,0.27,594000.0,1.7532467532467535,4.5454545454545457e-07,5.2,0.9116883116883118,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,CHINA P RP,0.01,26000.0,0.0581057524694944,3.8461538461538463e-07,5.3,0.030796048808832032,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,EGYPT A RP,0.16,459000.0,0.9296920395119116,3.485838779956427e-07,5.5,0.5113306217315514,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,MALAYSIA,0.67,1836000.0,3.89308541545613,3.6492374727668845e-07,4.5,1.7518884369552583,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,MOZAMBIQUE,16.18,39920200.0,94.01510749564206,4.0530859063832343e-07,7.8,73.3317838466008,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,NEW ZEALAND,0.03,257000.0,0.1743172574084834,1.1673151750972762e-07,5.5,0.09587449157466586,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,SOMALIA,0.0,1.0,,0.0,5.5,0.0,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,SRI LANKA DSR,0.0,1.0,,0.0,5.5,0.0,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,THAILAND,0.14,364000.0,0.8134805345729228,3.8461538461538463e-07,5.8,0.4718187100522952,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,U ARAB EMTS,0.02,61000.0,0.1162115049389889,3.278688524590164e-07,4.2,0.048808832074375336,1,8009.77687265096
2023-2024,Titanium-Ores,26140010,Import,VIETNAM SOC REP,0.0,1.0,,0.0,5.2,0.0,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,CHINA P RP,0.08,56000.0,0.467562828755114,1.4285714285714286e-06,5.3,0.24780829924021042,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,EGYPT A RP,0.0,1.0,,0.0,5.5,0.0,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,INDONESIA,0.03,78000.0,0.1753360607831677,3.8461538461538463e-07,5.4,0.09468147282291058,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,KOREA RP,0.09,360000.0,0.5260081823495032,2.5e-07,2.8,0.1472822910578609,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,MALAYSIA,0.38,1009000.0,2.220923436586792,3.766105054509415e-07,4.5,0.9994155464640564,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,MOZAMBIQUE,15.28,42214000.0,89.30450029222676,3.619652248069361e-07,7.8,69.65751022793687,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,NEW ZEALAND,0.0,1.0,,0.0,5.5,0.0,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,NORWAY,0.02,79000.0,0.1168907071887785,2.5316455696202533e-07,1.1,0.012857977790765637,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,SINGAPORE,0.02,52000.0,0.1168907071887785,3.8461538461538463e-07,2.3,0.026884862653419057,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,SOUTH AFRICA,0.06,280000.0,0.3506721215663355,2.1428571428571428e-07,6.0,0.21040327293980127,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,SRI LANKA DSR,0.17,468000.0,0.9935710111046172,3.632478632478633e-07,5.5,0.5464640561075395,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,THAILAND,0.9,2262000.0,5.260081823495033,3.9787798408488065e-07,5.8,3.0508474576271185,1,8009.77687265096
2024-2025,Titanium-Ores,26140010,Import,U ARAB EMTS,0.08,252000.0,0.467562828755114,3.174603174603175e-07,4.2,0.1963763880771479,1,8009.77687265096
2018-2019,Titanium-TitaniumDioxide,28230010,Import,AUSTRALIA,0.12,40000.0,0.2926115581565472,3e-06,1.6,0.04681784930504755,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,BELGIUM,4.08,1108050.0,9.948792977322606,3.682144307567348e-06,5.5,5.471836137527434,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,BRAZIL,0.0,1.0,0.0,0.0,5.7,0.0,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,CANADA,0.75,160035.0,1.82882223847842,4.686474833630144e-06,1.5,0.27432333577176304,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,CHINA P RP,14.31,5886817.0,34.893928310168256,2.4308552482606475e-06,5.3,18.493782004389175,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,COLOMBIA,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,CZECH REPUBLIC,0.03,10000.0,0.0731528895391368,3e-06,5.5,0.04023408924652524,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,EGYPT A RP,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,FINLAND,0.19,41400.0,0.4633016337478664,4.589371980676329e-06,5.5,0.2548158985613265,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,FRANCE,0.62,78006.0,1.5118263838088273,7.948106555905955e-06,2.3,0.34772006827603025,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,GERMANY,1.75,474154.0,4.2672518897829805,3.6907840068838396e-06,2.1,0.896122896854426,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,HONG KONG,0.12,42025.0,0.2926115581565472,2.8554431885782272e-06,3.5,0.10241404535479152,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,IRAN,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,JAPAN,2.96,660768.0,7.217751767861498,4.479635817715143e-06,2.0,1.4435503535722995,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,KOREA RP,11.64,4820000.0,28.38332114118508,2.4149377593360995e-06,2.8,7.947329919531822,-1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,MALAYSIA,0.28,90000.0,0.6827603023652768,3.1111111111111116e-06,4.5,0.30724213606437456,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,MEXICO,0.07,20000.0,0.1706900755913192,3.5000000000000004e-06,5.8,0.09900024384296514,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,NETHERLAND,2.6,694275.0,6.339917093391856,3.744913758957186e-06,5.5,3.4869544013655207,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,PHILIPPINES,0.0,25.0,0.0,0.0,6.5,0.0,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,POLAND,0.01,2250.0,0.0243842965130456,4.444444444444444e-06,5.5,0.013411363082175078,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,RUSSIA,0.3,120000.0,0.7315288953913679,2.4999999999999998e-06,6.7,0.49012435991221653,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,SINGAPORE,0.27,80330.0,0.6583760058522312,3.3611353168181255e-06,2.3,0.15142648134601316,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,SPAIN,0.07,20250.0,0.1706900755913192,3.4567901234567904e-06,5.5,0.09387954157522557,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,SRI LANKA DSR,0.0,2.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,SWITZERLAND,0.01,220.0,0.0243842965130456,4.545454545454546e-05,5.5,0.013411363082175078,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,TAIWAN,0.14,40000.0,0.3413801511826384,3.5000000000000004e-06,5.5,0.18775908315045114,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,TURKEY,0.11,40000.0,0.2682272616435016,2.75e-06,6.2,0.16630090221897098,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,U ARAB EMTS,0.04,20000.0,0.0975371860521824,2e-06,4.2,0.04096561814191661,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,U K,0.0,1.0,,0.0,2.9,0.0,1,1961.5511948558294
2018-2019,Titanium-TitaniumDioxide,28230010,Import,U S A,0.54,96930.0,1.3167520117044624,5.571030640668524e-06,3.8,0.5003657644476956,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,AUSTRALIA,0.06,20000.0,0.1377726750861079,3e-06,1.6,0.022043628013777267,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,BELGIUM,1.84,525925.0,4.225028702640644,3.4985977087987834e-06,5.5,2.3237657864523547,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,BRAZIL,0.0,1.0,,0.0,5.7,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,CANADA,0.6,129034.0,1.377726750861079,4.6499372258474505e-06,1.5,0.20665901262916186,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,CHINA P RP,12.97,5464410.0,29.781859931113665,2.373540784823979e-06,5.3,15.78438576349024,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,CZECH REPUBLIC,0.0,1.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,FINLAND,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,FRANCE,0.24,33555.0,0.5510907003444316,7.1524362986142154e-06,2.3,0.12675086107921926,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,GERMANY,2.1,569981.0,4.822043628013778,3.6843333374270373e-06,2.1,1.0126291618828933,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,HONG KONG,0.12,65913.0,0.2755453501722158,1.8205816758454326e-06,3.5,0.09644087256027553,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,ITALY,0.0,755.0,0.0,0.0,3.6,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,JAPAN,3.07,773364.0,7.049368541905856,3.969670168251949e-06,2.0,1.4098737083811712,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,KOREA RP,13.99,6350000.0,32.123995407577496,2.2031496062992126e-06,2.8,8.9947187141217,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,MALAYSIA,0.18,57500.0,0.4133180252583237,3.1304347826086955e-06,4.5,0.18599311136624566,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,MEXICO,0.5,140000.0,1.148105625717566,3.5714285714285714e-06,5.8,0.6659012629161882,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,NETHERLAND,6.26,1780425.0,14.374282433983923,3.5160144347557464e-06,5.5,7.9058553386911585,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,PHILIPPINES,0.0,1.0,,0.0,6.5,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,POLAND,0.03,3195.0,0.0688863375430539,9.389671361502347e-06,5.5,0.03788748564867964,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,RUSSIA,0.26,120000.0,0.5970149253731344,2.1666666666666665e-06,6.7,0.4000000000000001,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,SAUDI ARAB,0.0,1.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,SINGAPORE,0.14,40000.0,0.3214695752009185,3.5000000000000004e-06,2.3,0.07393800229621125,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,SLOVENIA,0.0,3.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,SPAIN,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,SRI LANKA DSR,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,SWITZERLAND,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,TAIWAN,0.71,200000.0,1.6303099885189436,3.55e-06,5.5,0.8966704936854188,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,TURKEY,0.0,1.0,,0.0,6.2,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,U ARAB EMTS,0.0,1250.0,0.0,0.0,4.2,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,U K,0.0,9.0,0.0,0.0,2.9,0.0,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,U S A,0.48,140886.0,1.1021814006888633,3.4070099229164002e-06,3.8,0.41882893226176804,1,1961.5511948558294
2019-2020,Titanium-TitaniumDioxide,28230010,Import,UGANDA,0.0,1.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,AUSTRALIA,0.0,1.0,,0.0,1.6,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,BELGIUM,1.66,463960.0,4.888103651354534,3.57789464609018e-06,5.5,2.6884570082449937,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,CANADA,0.85,176351.0,2.502944640753828,4.819932974579106e-06,1.5,0.3754416961130742,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,CHINA P RP,9.72,4322401.0,28.621908127208485,2.248750173803865e-06,5.3,15.169611307420496,-1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,CZECH REPUBLIC,0.01,2000.0,0.0294464075382803,5e-06,5.5,0.016195524146054165,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,FRANCE,0.06,6685.0,0.1766784452296819,8.975317875841436e-06,2.3,0.04063604240282683,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,GERMANY,2.74,718976.0,8.06831566548881,3.810975609756098e-06,2.1,1.6943462897526504,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,HONG KONG,1.1,452001.0,3.239104829210836,2.4336229344625345e-06,3.5,1.1336866902237925,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,INDONESIA,0.0,2.0,0.0,0.0,5.4,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,ITALY,0.0,9.0,0.0,0.0,3.6,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,JAPAN,2.39,795674.0,7.037691401648999,3.0037427388603876e-06,2.0,1.4075382803297998,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,KOREA RP,12.7,5678000.0,37.396937573616015,2.2367030644593165e-06,2.8,10.471142520612483,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,MALAYSIA,0.04,8750.0,0.1177856301531213,4.571428571428571e-06,4.5,0.05300353356890458,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,MEXICO,0.12,40000.0,0.3533568904593639,3e-06,5.8,0.20494699646643108,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,NETHERLAND,1.56,392800.0,4.593639575971731,3.971486761710794e-06,5.5,2.526501766784452,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,POLAND,0.03,2410.0,0.0883392226148409,1.2448132780082987e-05,5.5,0.04858657243816249,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,RUSSIA,0.27,140003.0,0.795053003533569,1.928530102926366e-06,6.7,0.5326855123674912,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,SAUDI ARAB,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,SINGAPORE,0.26,80000.0,0.7656065959952886,3.2500000000000002e-06,2.3,0.17608951707891635,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,SLOVENIA,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,SPAIN,0.01,1175.0,0.0294464075382803,8.510638297872341e-06,5.5,0.016195524146054165,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,SRI LANKA DSR,0.0,1.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,SWITZERLAND,0.0,1.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,TAIWAN,0.41,106915.0,1.2073027090694934,3.834822054903427e-06,5.5,0.6640164899882214,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,THAILAND,0.0,4.0,0.0,0.0,5.8,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,TURKEY,0.0,1.0,0.0,0.0,6.2,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,U ARAB EMTS,0.0,1.0,,0.0,4.2,0.0,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,U K,0.01,700.0,0.0294464075382803,1.4285714285714285e-05,2.9,0.008539458186101287,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,U S A,0.02,490.0,0.0588928150765606,4.0816326530612245e-05,3.8,0.022379269729093026,1,1961.5511948558294
2020-2021,Titanium-TitaniumDioxide,28230010,Import,UGANDA,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,BELGIUM,1.82,452505.0,3.747940691927512,4.022055004917073e-06,5.5,2.0613673805601316,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,BRAZIL,0.0,1.0,0.0,0.0,5.7,0.0,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,CANADA,0.53,115560.0,1.0914332784184515,4.5863620629975774e-06,1.5,0.16371499176276774,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,CHINA P RP,14.14,4838010.0,29.11861614497529,2.9226892875376446e-06,5.3,15.432866556836904,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,CZECH REPUBLIC,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,FRANCE,0.04,4990.0,0.0823723228995057,8.016032064128256e-06,2.3,0.01894563426688631,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,GERMANY,3.16,762699.0,6.507413509060955,4.143180992763856e-06,2.1,1.3665568369028005,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,HONG KONG,1.38,486000.0,2.8418451400329485,2.839506172839506e-06,3.5,0.994645799011532,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,INDONESIA,0.0,55.0,0.0,0.0,5.4,0.0,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,ITALY,0.0,1004.0,0.0,0.0,3.6,0.0,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,JAPAN,5.42,1773585.0,11.16144975288303,3.0559572842575913e-06,2.0,2.232289950576606,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,KOREA RP,13.71,4450300.0,28.233113673805605,3.080691189358021e-06,2.8,7.905271828665569,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,MALAYSIA,0.18,50500.0,0.3706754530477759,3.5643564356435644e-06,4.5,0.16680395387149916,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,MEXICO,0.37,100000.0,0.7619439868204283,3.7e-06,5.8,0.44192751235584843,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,NETHERLAND,5.86,1476450.0,12.067545304777596,3.9689796471265535e-06,5.5,6.637149917627679,-1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,POLAND,0.02,1650.0,0.0411861614497528,1.2121212121212122e-05,5.5,0.022652388797364042,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,RUSSIA,0.29,120000.0,0.5971993410214167,2.4166666666666667e-06,6.7,0.4001235584843492,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,SAUDI ARAB,0.2,60000.0,0.4118616144975288,3.3333333333333333e-06,5.5,0.22652388797364081,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,SINGAPORE,0.36,85000.0,0.7413509060955518,4.235294117647058e-06,2.3,0.17051070840197688,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,SPAIN,0.06,20000.0,0.1235584843492586,3e-06,5.5,0.06795716639209223,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,SRI LANKA DSR,0.0,1.0,,0.0,5.5,0.0,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,SWITZERLAND,0.0,151.0,0.0,0.0,5.5,0.0,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,TAIWAN,0.33,85308.0,0.6795716639209226,3.868335912223942e-06,5.5,0.37376441515650743,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,THAILAND,0.0,1.0,,0.0,5.8,0.0,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,TURKEY,0.0,1.0,,0.0,6.2,0.0,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,U ARAB EMTS,0.28,138000.0,0.5766062602965404,2.028985507246377e-06,4.2,0.24217462932454697,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,U K,0.02,3000.0,0.0411861614497528,6.666666666666667e-06,2.9,0.011943986820428312,1,1961.5511948558294
2021-2022,Titanium-TitaniumDioxide,28230010,Import,U S A,0.39,109668.0,0.8031301482701811,3.5561877667140825e-06,3.8,0.3051894563426688,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,BELGIUM,3.6,757400.0,5.361930294906166,4.753102719831001e-06,5.5,2.9490616621983916,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,BRAZIL,0.0,1.0,,0.0,5.7,0.0,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,CANADA,0.1,18100.0,0.1489425081918379,5.524861878453039e-06,1.5,0.022341376228775685,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,CHINA P RP,18.0,5770712.0,26.80965147453083,3.119199156014024e-06,5.3,14.20911528150134,-1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,FRANCE,0.27,24377.0,0.4021447721179624,1.1076014275751734e-05,2.3,0.09249329758713135,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,GERMANY,9.17,1940487.0,13.65802800119154,4.725617847478494e-06,2.1,2.8681858802502234,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,HONG KONG,0.89,257000.0,1.3255883229073575,3.463035019455253e-06,3.5,0.4639559130175751,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,INDONESIA,0.0,1.0,,0.0,5.4,0.0,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,ITALY,0.0,15.0,0.0,0.0,3.6,0.0,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,JAPAN,5.01,1348256.0,7.46201966041108,3.715911518287328e-06,2.0,1.492403932082216,-1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,KOREA RP,17.57,5540000.0,26.16919868930593,3.171480144404332e-06,2.8,7.32737563300566,-1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,MALAYSIA,0.0,1000.0,0.0,0.0,4.5,0.0,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,MEXICO,0.09,20000.0,0.1340482573726541,4.5e-06,5.8,0.07774798927613938,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,NETHERLAND,9.16,2102335.0,13.643133750372357,4.357060126002754e-06,5.5,7.5037235627047965,1,1961.5511948558294
2022-2023,Titanium-TitaniumDioxide,28230010,Import,PHILIPPINES,0.0,26.0,0.0,0.0,6.5,0.0,1,1961.5511948558294
